Date,mom_21d_NSE,vol_21d_avg,VIX,corr_NSE_IEF_21d
2015-04-09,-0.004392372280051207,0.10915653610539987,13.09000015258789,0.16891459350771648
2015-04-10,-0.005849739578110107,0.11087628746176738,12.579999923706056,0.16921505767793016
2015-04-13,0.005359677043582493,0.1112561912156508,13.9399995803833,0.2036924003449533
2015-04-17,-0.004883753750773207,0.11252600357670961,13.890000343322754,0.1803493945132952
2015-04-20,-0.03210529239583141,0.11709747411127762,13.300000190734863,0.2305750374898375
2015-04-21,-0.02574587667834631,0.11574386914763869,13.25,0.22325836540410074
2015-04-22,-0.017874369376041612,0.12078199573431998,12.710000038146973,0.1537327772442887
2015-04-23,-0.03199439034846551,0.11904466631360704,12.479999542236328,0.1252513961337649
2015-04-24,-0.038839308479062015,0.11426195551514552,12.289999961853027,0.14671018039290604
2015-04-27,-0.043993667714113616,0.119906036103978,13.119999885559082,0.14511080315491695
2015-04-28,-0.027879856226647313,0.12043944957354598,12.40999984741211,0.10265752980803874
2015-04-29,-0.031092669793570914,0.12130470704674956,13.390000343322754,0.12336416056386651
2015-04-30,-0.037256983582775315,0.12512561056754226,14.550000190734863,0.12021243947724122
2015-05-05,-0.03669225792884122,0.12470493198767374,14.3100004196167,0.12439392610009317
2015-05-06,-0.04207552620891861,0.12687753954406705,15.149999618530272,0.1324342438983021
2015-05-07,-0.04690075143061796,0.12761592083095386,15.130000114440918,0.09866201367741989
2015-05-08,-0.04831094148188676,0.12665765508177776,12.859999656677246,0.20258429317984436
2015-05-11,-0.031961838746477456,0.1336333649015938,13.850000381469728,-0.040696646886286575
2015-05-12,-0.06722448826774906,0.1328303248457192,13.859999656677246,-0.17176665313075362
2015-05-13,-0.0540083022425451,0.139641782968254,13.760000228881836,-0.17650410323778795
2015-05-14,-0.061602814829523296,0.13942029373004425,12.739999771118164,-0.16671382053519077
2015-05-15,-0.0642807328088481,0.13987748540962996,12.380000114440918,-0.0589852907469927
2015-05-18,-0.0511332998022202,0.14232429461928056,12.729999542236328,-0.1468972105306574
2015-05-19,-0.0581808217883847,0.1436198299951851,12.850000381469728,-0.17633349951974608
2015-05-20,-0.0396859328624346,0.1433489144202397,12.880000114440918,-0.12321033974883944
2015-05-21,-0.021434969704139998,0.140920075911098,12.109999656677246,-0.1310378155581008
2015-05-22,-0.008576344467781799,0.14015818768115554,12.130000114440918,-0.1500757770392932
2015-05-27,-0.015327920867848498,0.13630073565049358,13.270000457763672,-0.12211520513292637
2015-05-28,-0.013469417144905599,0.13524165079007208,13.3100004196167,-0.11514636984564405
2015-05-29,0.011359665837020003,0.13240919330489223,13.84000015258789,-0.056755864029698073
2015-06-01,0.022402224417154778,0.1251436426216926,13.970000267028809,-0.06447443438347787
2015-06-02,-0.009931762875245321,0.13029249670318296,14.239999771118164,0.10170872804149261
2015-06-03,-0.01676414978028952,0.13293756403214238,13.65999984741211,0.15625282863423487
